Date,Open,High,Low,Close,Volume
2015-01-02,0.4829852879047394,0.4865843092383493,0.47530741386270736,0.4829852879047394,113680000
2015-01-05,0.4829853828316004,0.4844249916479878,0.47266826258684375,0.4748276472091675,197952000
2015-01-06,0.47554738151213843,0.47602724151277415,0.45995174557683316,0.46043160557746887,197764000
2015-01-07,0.46379062571938356,0.46786950698008156,0.4577923045739469,0.4592319130897522,321808000
2015-01-08,0.464510425504989,0.47938628468424854,0.4642704812205812,0.4765070676803589,283780000
2015-01-09,0.47818663017135743,0.4820255671862862,0.47170842038338356,0.4784265458583832,209540000
2015-01-12,0.479626218001289,0.4798661622945191,0.46810943536903493,0.47242823243141174,190732000
2015-01-13,0.47602724397365814,0.485624558444999,0.46834939811703613,0.4717084467411041,236720000
2015-01-14,0.46666985386331544,0.47506750366689127,0.4654701896056618,0.47362789511680603,155260000
2015-01-15,0.47698697110607596,0.47986615959739376,0.47002890126628505,0.4702688455581665,188932000
2015-01-16,0.4695490540517677,0.4793863126503506,0.46810944546584005,0.47890645265579224,181512000
2015-01-20,0.48226558355161425,0.4849048282733793,0.4743477921818039,0.480346143245697,140308000
2015-01-21,0.47770689997731713,0.4882639653353637,0.47434782202610526,0.48706427216529846,144780000
2015-01-22,0.4880239218717703,0.4969014898750205,0.48298534857628556,0.4954618811607361,159712000
2015-01-23,0.49594164558950704,0.4978611426840479,0.49186279291979923,0.49690142273902893,120416000
2015-01-26,0.4947420358657837,0.49714136445621987,0.4916229029777661,0.4947420358657837,133240000
2015-01-27,0.4870642491875307,0.48754413787382134,0.47002900168744055,0.47098875045776367,357948000
2015-01-28,0.47674718264012406,0.47866665179580287,0.4630709827823258,0.46331092715263367,272728000
2015-01-29,0.4635507263695554,0.4772268933426226,0.4613913135197538,0.47458764910697937,235340000
2015-01-30,0.47122854665214015,0.47674700772417467,0.4599517088280484,0.46067148447036743,298200000
2015-02-02,0.4635507367636866,0.4726681911509215,0.4544332823764516,0.4707487225532532,259604000
2015-02-03,0.47410776100153545,0.4829852995004899,0.4717084324563591,0.4825054109096527,183468000
2015-02-04,0.48106579988171566,0.4892235044826508,0.4796261628900082,0.4837050437927246,181516000
2015-02-05,0.4841851125581091,0.4918629895973618,0.48370528099598437,0.49162307381629944,140448000
2015-02-06,0.49114309229305997,0.4969015275872325,0.48730415449845,0.48946356773376465,210524000
2015-02-09,0.48658418405444853,0.4904230628833297,0.48346505210261603,0.48898351192474365,273944000
2015-02-10,0.4894634625608787,0.5028997133526577,0.48730404978956526,0.502659797668457,226204000
2015-02-11,0.503859492270378,0.503859492270378,0.49594170171995944,0.4993008077144623,320832000
2015-02-12,0.5278529409637313,0.5398495870119823,0.5247338072707339,0.5350509285926819,676904000
2015-02-13,0.5338510500071746,0.5360104627073654,0.5256933449680105,0.5352906584739685,310084000
2015-02-17,0.5343308354019259,0.5396093796928836,0.5309717877642663,0.5369700789451599,203340000
2015-02-18,0.5362504376283096,0.5372102148485417,0.5297722560165321,0.5307319760322571,170948000
2015-02-19,0.5374501531325455,0.5384098731885936,0.5297722782751423,0.5321716070175171,169432000
2015-02-20,0.5316914987446151,0.5362501809383045,0.5278525633148137,0.5360102653503418,157752000
2015-02-23,0.5357706428763329,0.5357706428763329,0.5290524878976353,0.5316917896270752,125008000
2015-02-24,0.5337388469634984,0.537351667881012,0.5289217141236449,0.537351667881012,149356000
2015-02-25,0.5351840766724072,0.5375927011282476,0.5308486789863833,0.533257246017456,123820000
2015-02-26,0.5337389453693897,0.5378335032957069,0.530366905819984,0.5347023606300354,152864000
2015-02-27,0.5332572372892151,0.5344615494974234,0.5294035186176221,0.531330406665802,157492000
2015-03-02,0.5298854481923674,0.547227159825277,0.5291628720889305,0.5443368554115295,301512000
2015-03-03,0.5402422024470751,0.5428916094187937,0.5325347636250859,0.5342207551002502,160344000
2015-03-04,0.5322939168971221,0.541446450127581,0.5301261889906541,0.5402421951293945,226840000
2015-03-05,0.5402421345050681,0.5515623943716699,0.5387969827295933,0.5505989789962769,323056000
2015-03-06,0.5474678221468391,0.5501172287185266,0.5426506879666241,0.5431324243545532,257392000
2015-03-09,0.5433733435624142,0.5486722149080336,0.5421690311282735,0.5445775985717773,222388000
2015-03-10,0.5469862479150133,0.5575839921930422,0.5460228322783159,0.5539711117744446,527212000
2015-03-11,0.5539710097176248,0.5611967117988593,0.5496356114387944,0.5510807633399963,262120000
2015-03-12,0.5457818141055545,0.5498763722900684,0.5356658096689647,0.5460226535797119,406972000
2015-03-13,0.5433731398075154,0.5481902728881871,0.5359065433351453,0.5467451214790344,359288000
2015-03-16,0.5510807945115473,0.5566205054963217,0.547467914554182,0.5532484650611877,236956000
2015-03-17,0.5520441549064691,0.5602332720924842,0.5481904358116464,0.5599924325942993,299900000
2015-03-18,0.5599923707791551,0.5628826167126506,0.5457818083089774,0.5508397817611694,413844000
2015-03-19,0.5527667786781887,0.5611967360921604,0.5486722197307198,0.559269905090332,310756000
2015-03-20,0.5638461910001982,0.5686633258483815,0.5585473196972857,0.5652912855148315,462084000
2015-03-23,0.5484310157940967,0.5556567141434229,0.5467450252550619,0.5469858646392822,426012000
2015-03-24,0.5453002787137605,0.5491539988444822,0.5371111593264695,0.539519727230072,330480000
2015-03-25,0.539278853584769,0.539278853584769,0.505077111120456,0.5067631602287292,542552000
2015-03-26,0.49640614971767655,0.5072446723180056,0.49279327056772293,0.5050769448280334,311920000
2015-03-27,0.5079672615737847,0.5168789538128555,0.4997781451838025,0.5149521231651306,318288000
2015-03-30,0.5173609028786861,0.519769470890909,0.5106168779895873,0.5171200633049011,253252000
2015-03-31,0.5156747113926998,0.5161563903538098,0.5036318759934189,0.5041135549545288,357276000
2015-04-01,0.5060405135154724,0.5077265049635894,0.4973696593360302,0.5060405135154724,330768000
2015-04-02,0.5089306375919638,0.5103757891785293,0.502909249214291,0.5072446465492249,192204000
2015-04-06,0.5050768698331186,0.5236228843411849,0.49977805776632034,0.5219368934631348,515864000
2015-04-07,0.5219368657491936,0.5322937073249694,0.5190465630118593,0.5265131592750549,413964000
2015-04-08,0.5269949747364238,0.5322938453203329,0.5219370010595805,0.5303669571876526,366432000
2015-04-09,0.5262724085963,0.5443366908722693,0.52603156910955,0.5426506996154785,379432000
2015-04-10,0.5431324410879219,0.5484312543945481,0.5412055529016089,0.5481904149055481,258728000
2015-04-13,0.54698608575891,0.5501172287185266,0.5407237998396767,0.5431324243545532,236724000
2015-04-14,0.5409646060195044,0.5431323332644769,0.5332571696538859,0.5385560393333435,220276000
2015-04-15,0.5400012899641479,0.5491538220818891,0.5373518259256472,0.5450592637062073,243560000
2015-04-16,0.5419282088712063,0.546504504387047,0.5378336498293201,0.5416873693466187,155284000
2015-04-17,0.530366905819984,0.5400012307007326,0.5301260663610134,0.5347023606300354,293636000
2015-04-20,0.5371109673365742,0.5404829497113476,0.5310895210175348,0.5320529937744141,231624000
2015-04-21,0.5385561076407515,0.5385561076407515,0.5286809427776504,0.531330406665802,230456000
2015-04-22,0.5344614226319517,0.5380742435494653,0.5262722508643982,0.537351667881012,207420000
2015-04-23,0.527476822691807,0.5402422367498307,0.5214553749626494,0.5351842045783997,259380000
2015-04-24,0.534943217080181,0.5351840565468012,0.5245863734935609,0.5306078195571899,240960000
2015-04-27,0.5322937937660392,0.5440957886270498,0.5277174994970173,0.5347023606300354,248456000
2015-04-28,0.5337388469634984,0.5392785554718053,0.528680817284325,0.537351667881012,234484000
2015-04-29,0.533498085493133,0.5387969559314001,0.5310895184620603,0.533257246017456,195156000
2015-04-30,0.5306078027037182,0.5373517669530021,0.5294034905593382,0.5347023606300354,218844000
2015-05-01,0.5390377440826375,0.5496354839501086,0.5366291772808963,0.547949492931366,256968000
2015-05-04,0.547467902473893,0.5510807823515375,0.5428916071038025,0.5445775985717773,200720000
2015-05-05,0.5426506542596825,0.5433732300843086,0.5281992526166914,0.5306078195571899,292928000
2015-05-06,0.5334978123072228,0.5385558406797704,0.5253087000798923,0.5322935581207275,316484000
2015-05-07,0.530126210794723,0.5433733608682907,0.528440219273051,0.5416873693466187,534564000
2015-05-08,0.5060405663276628,0.526031683702107,0.4935159914919397,0.5017051100730896,1146552000
2015-05-11,0.4947200756993071,0.5019458336272759,0.49086641470407444,0.49688780307769775,544144000
2015-05-12,0.49327515195272437,0.5057996693636646,0.49303425498872616,0.5017051100730896,388800000
2015-05-13,0.5053177958533611,0.5091715141219199,0.4997780866094505,0.5045952200889587,308524000
2015-05-14,0.5060403975917339,0.5154338255863478,0.5048360854476617,0.5127843618392944,293052000
2015-05-15,0.5149523537425474,0.5173609218430588,0.5098943779589116,0.5130255222320557,215824000
2015-05-18,0.5118209008007255,0.5154337794850361,0.5094123341527712,0.5123026371002197,324972000
2015-05-19,0.512980341530946,0.5146741949430635,0.5081409087006985,0.50910884141922,253808000
2015-05-20,0.5093507957535554,0.5154001156366597,0.5086248750599592,0.50910884141922,196824000
2015-05-21,0.5093505940307158,0.5115283552490252,0.5049950715940971,0.5054790377616882,239692000
2015-05-22,0.5066890992549815,0.5086248492124728,0.5035434623061178,0.5047532916069031,212592000
2015-05-26,0.5023333980655112,0.5057209881410973,0.49773592142546336,0.5016074776649475,259732000
2015-05-27,0.5049951098534393,0.5308861191244879,0.5033013146743961,0.5284664034843445,432332000
2015-05-28,0.5284664460616123,0.5374193888824027,0.52749857126569,0.5357255935668945,327656000
2015-05-29,0.5357257914934134,0.5391133833759922,0.5347579163399048,0.5354838371276855,335168000
2015-06-01,0.5388710854999885,0.5468561513847976,0.535483495776872,0.5415327548980713,372660000
2015-06-02,0.538145200069476,0.5410488815578915,0.5304020878940774,0.5308860540390015,224304000
2015-06-03,0.5323379198711171,0.5364514303798569,0.5241108411630705,0.5250787734985352,250788000
2015-06-04,0.5219331936807402,0.5362095337203385,0.5219331936807402,0.5345157384872437,323712000
2015-06-05,0.5328218701312054,0.5410489494844047,0.527256518373411,0.5386292338371277,313320000
2015-06-08,0.5369355448945953,0.5405650902383901,0.5202394863176232,0.5262887477874756,342812000
2015-06-09,0.5267725130013323,0.5328217721619698,0.5258046384584977,0.5289502739906311,256888000
2015-06-10,0.5226593039737857,0.5260468956702122,0.5166099836382289,0.5195136666297913,529460000
2015-06-11,0.5195134221771656,0.5287083178395425,0.5195134221771656,0.5250787734985352,283052000
2015-06-12,0.5216911996576233,0.5248368359673737,0.5095926206549586,0.5108025074005127,323728000
2015-06-15,0.5081407347417679,0.5122543031607537,0.5042692359554264,0.5098345875740051,306548000
2015-06-16,0.5088667102838257,0.5168517783537274,0.5037853243086433,0.5161258578300476,256892000
2015-06-17,0.5158838021158478,0.5250787551474354,0.5146739732746504,0.5221750736236572,233544000
2015-06-18,0.5265305894969425,0.5342736439817767,0.5250787487527347,0.5308860540390015,299404000
2015-06-19,0.5308860638511124,0.5352415284736712,0.5243528380719913,0.5291922688484192,355656000
2015-06-22,0.5301604893963993,0.5330641728331416,0.5190297798096912,0.5270148515701294,514236000
2015-06-23,0.5279823856288849,0.532095896045657,0.5093505827915409,0.513464093208313,414064000
2015-06-24,0.5127383227695657,0.5154000508751608,0.5059631407347763,0.5083828568458557,253368000
2015-06-25,0.5083827412974151,0.5153999337318084,0.5083827412974151,0.5122542977333069,350460000
2015-06-26,0.5081408654135279,0.5086248317315608,0.49967188752733965,0.5018495917320251,421296000
2015-06-29,0.49604223873265263,0.5011236826874577,0.48612142049566626,0.4868473410606384,391724000
2015-06-30,0.4897509528699239,0.49192871450810066,0.48321772564597176,0.48660531640052795,315916000
2015-07-01,0.4987040457929529,0.5057211828829322,0.48926713464224963,0.4936226010322571,302892000
2015-07-02,0.493380431965102,0.49725198801039217,0.49096071664811614,0.49410635232925415,145764000
2015-07-06,0.4899928540439514,0.49676803402099745,0.484427502909707,0.48805704712867737,214776000
2015-07-07,0.48515358811279125,0.4870893379951322,0.46361806779617826,0.47886228561401367,594252000
2015-07-08,0.4762006060452429,0.4791042596588157,0.47160312804890175,0.47547468543052673,332492000
2015-07-09,0.4829758128523641,0.4851535746776283,0.4667636916970216,0.46966734528541565,357588000
2015-07-10,0.47571669310601633,0.48224995052609204,0.47450683489419415,0.47789445519447327,216708000
2015-07-13,0.4827337065994151,0.48370158126696533,0.47789427557109565,0.4810399115085602,212472000
2015-07-14,0.481765753257084,0.4822496905118297,0.4749905451548056,0.4812817871570587,249216000
2015-07-15,0.4800721884376351,0.48321782555743176,0.4735389598628545,0.47789445519447327,265732000
2015-07-16,0.4807978948608377,0.48854100704193115,0.4791040998882043,0.48854100704193115,282848000
2015-07-17,0.4868472832688796,0.48733119179436496,0.4793461242181276,0.4856373965740204,220372000
2015-07-20,0.48563739336177214,0.48757320052262787,0.4754745932616403,0.47668445110321045,188412000
2015-07-21,0.47571664878727105,0.4856374967380841,0.47571664878727105,0.47886228561401367,149720000
