Date,Open,High,Low,Close,Volume
2015-01-02,39.68264746928294,40.3289986387916,39.58059270446841,39.76769256591797,27913900
2015-01-05,39.4359974331646,39.74216485763697,39.333942706427564,39.401981353759766,39673900
2015-01-06,39.44450754897456,39.75917821145271,38.73011790695554,38.82366943359375,36447900
2015-01-07,39.10432056775103,39.51254275476391,38.687595171206475,39.31693649291992,29114100
2015-01-08,39.759182066065364,40.60964585357478,39.733669190603884,40.47357177734375,29645200
2015-01-09,40.49059272599239,40.66918939251638,39.886764047213525,40.13339614868164,23944200
2015-01-12,40.32899479259629,40.43105279193998,39.42750517489556,39.631614685058594,23651900
2015-01-13,39.9462812426499,40.74571595702822,39.17235940124552,39.42749786376953,35270600
2015-01-14,39.087310791015625,39.32544283261171,38.79815300385445,39.087310791015625,29719600
2015-01-15,39.30843315647232,39.4445072183706,38.61955639321514,38.6790885925293,32750800
2015-01-16,38.53451549816908,39.3594631684852,38.41544784237261,39.32544708251953,35695300
2015-01-20,39.37647250353981,39.67413677414309,38.75563433126924,39.4530143737793,36161900
2015-01-21,39.07032006580754,39.240413536748726,38.679107353627,39.05331039428711,39081100
2015-01-22,39.44450020976038,40.09085107786639,39.18936179456751,40.08234786987305,35898000
2015-01-23,40.277976973392924,40.30348985612471,39.801715948735044,40.12489318847656,26211600
2015-01-26,39.97179769298851,40.082358892873074,39.3254466471303,39.98030090332031,42525500
2015-01-27,36.527416040324205,36.740031962276895,35.813026412792716,36.28078079223633,169164000
2015-01-28,36.34881898149182,36.391341516488396,35.005084814621924,35.03059768676758,84507100
2015-01-29,34.80948981561501,35.82154075058126,34.69042538141457,35.727989196777344,63585300
2015-01-30,35.33677719074098,35.362293315857286,34.316219781178184,34.35874557495117,78004900
2015-02-02,34.520328319423044,35.18368909421626,34.214160809745515,35.107147216796875,50352500
2015-02-03,35.404811471070445,35.659949980728776,34.91154087403713,35.379295349121094,52082400
2015-02-04,35.6684534447813,35.89807907838063,35.17518608851258,35.58340835571289,41614800
2015-02-05,35.90658562428903,36.2637788923907,35.600418112052054,36.10219192504883,36548200
2015-02-06,36.29780192712409,36.39135348143183,35.847057068291406,36.06817626953125,34616600
2015-02-09,35.92358766070472,36.34881950532154,35.89807154392988,36.02564239501953,31381100
2015-02-10,36.34883453661343,36.37434741967707,35.87257350576076,36.229766845703125,29670700
2015-02-11,36.27228539399115,36.27228539399115,35.89807921444257,36.042659759521484,38262500
2015-02-12,36.28078091377809,36.646480560302734,36.1532100624745,36.646480560302734,33268800
2015-02-13,36.893127081139035,37.309852600097656,36.697520761835236,37.309852600097656,40264900
2015-02-17,37.66100601778788,37.68670044981564,36.992921378925686,37.32696533203125,33695700
2015-02-18,37.369795103477905,37.42975096386863,37.16422981974589,37.284141540527344,27111700
2015-02-19,36.984360883048545,37.28414017401486,36.87301288896853,37.258445739746094,27603400
2015-02-20,37.26700897998612,37.583922246164484,37.07857768553727,37.56679153442383,29721100
2015-02-23,37.42974888864319,37.84943988810924,37.38692374321694,37.815181732177734,32518800
2015-02-24,37.81518990603932,37.943665370088404,37.61818831326764,37.763797760009766,25271700
2015-02-25,37.64390017752193,37.7638119626722,37.51542139780316,37.67816162109375,29759800
2015-02-26,37.678149900002,37.88371196278353,37.59249631771796,37.73810577392578,28957300
2015-02-27,37.79806193331351,37.8580178076901,37.39549826191344,37.55823516845703,33807700
2015-03-02,37.40406388432942,37.849452736117925,37.30128284694754,37.58393478393555,31924000
2015-03-03,37.3098455175549,37.5411052753888,36.90728187236071,37.07001876831055,31748600
2015-03-04,36.83875955918732,37.010063449099164,36.72741480799207,36.881587982177734,25748700
2015-03-05,36.89014272117967,37.03575213571171,36.67601372778191,36.92440414428711,23193500
2015-03-06,36.83019806527491,36.924415373799306,36.102160573250224,36.28202819824219,36248800
2015-03-09,36.13642809071748,36.94155565020196,36.13642809071748,36.70172882080078,32108000
2015-03-10,36.27346315256908,36.58180953615796,35.9993782043457,35.9993782043457,39159700
2015-03-11,36.23921789839654,36.29060680240691,35.8366540577741,35.956565856933594,32215300
2015-03-12,35.39980609624855,35.67389094129504,34.99724255062128,35.13428497314453,59992500
2015-03-13,34.86021842308181,35.519736448643044,34.78313181574736,35.442649841308594,58007700
2015-03-16,35.51973042234567,35.665336618523334,35.35699024149975,35.59681701660156,35273500
2015-03-17,35.43408006466827,35.828080064184924,35.2456486917,35.716732025146484,31673400
2015-03-18,35.48547473433153,36.684599001979564,35.399824401221295,36.401947021484375,44194800
2015-03-19,36.1963634563279,36.47901529476924,36.16210530071157,36.22206115722656,33879100
2015-03-20,36.45333205896858,36.81306730856211,36.39337618403632,36.7274169921875,71904500
2015-03-23,36.727412086527124,36.94154111621269,36.64175851424307,36.71028137207031,26246100
2015-03-24,36.64177590617203,36.97581682825727,36.616081455965855,36.74456024169922,25513300
2015-03-25,36.76168260306985,36.770249596852324,35.494038713379595,35.51116943359375,43469900
2015-03-26,35.30559457857997,35.639635333773,35.04863713549338,35.297027587890625,37495600
2015-03-27,35.21994810581596,35.48546932574905,34.97156087071434,35.09147262573242,34401400
2015-03-30,35.20282039563297,35.57968967771377,35.040083466684784,35.082908630371094,35049700
2015-03-31,34.928708702050955,35.14283762399555,34.72314676669905,34.825927734375,34887200
2015-04-01,34.77456172662089,34.91160420886701,34.52617447385327,34.87734603881836,36865300
2015-04-02,34.82595093324577,34.89447380224075,34.3634313695803,34.50904083251953,37487500
2015-04-06,34.551869041351424,35.78525138596162,34.41482655861695,35.588253021240234,39223700
2015-04-07,35.63963262263224,35.89658677882247,35.38267846644201,35.571109771728516,28809400
2015-04-08,35.5111634427049,35.70816179090699,35.151428180948955,35.47690200805664,24753400
2015-04-09,35.33129147092355,35.64820153410782,35.33129147092355,35.528289794921875,25723900
2015-04-10,35.65676961400602,35.93085453118462,35.468335008189506,35.733856201171875,28022000
2015-04-13,35.45976912011984,36.02506963572292,35.45120212909645,35.76811218261719,30276700
2015-04-14,35.80237224384429,35.99937055430737,35.45120077434931,35.67389678955078,24244400
2015-04-15,35.7681073489432,36.36766921291602,35.699587766764495,36.19636535644531,27343600
2015-04-16,35.930842589551695,36.26488326713516,35.819494607907586,36.11071014404297,22509700
2015-04-17,35.69102996176794,35.750989104209715,35.254208119336035,35.6482048034668,42387600
2015-04-20,35.74242333908662,36.975805584189274,35.6995981793154,36.75311279296875,46057700
2015-04-21,36.83020079049403,36.95867954205219,36.427637085138834,36.521854400634766,26013800
2015-04-22,36.54754419894213,36.941544128880956,36.44476317116894,36.821632385253906,25064300
2015-04-23,36.73598499598533,37.35267780123692,36.65889839532889,37.12141799926758,46309500
2015-04-24,39.10853045059591,41.232690282815234,39.09996672603518,41.00143051147461,130933700
2015-04-27,40.45326117972262,41.22412709421346,40.44469745505055,41.13847351074219,59248200
2015-04-28,40.924334044409825,42.14915220405321,40.85581446241017,42.106327056884766,60730800
2015-04-29,41.72946009179193,42.23480465674866,41.54102552837949,42.02067565917969,47804600
2015-04-30,41.71233803866437,42.43181175054036,41.626684461447056,41.660945892333984,64725500
2015-05-01,41.609554293112176,41.86650847326586,41.45538113155003,41.67807388305664,38937300
2015-05-04,41.42968504795019,41.85794312075159,41.266948156531576,41.31834030151367,34039500
2015-05-05,40.95860290702272,41.249818534940886,40.521781098820426,40.77016830444336,50369200
2015-05-06,40.744471079915016,40.91577495533703,39.4168717632563,39.639564514160156,52433000
2015-05-07,39.63100351123001,40.33334650805904,39.53678620991272,39.999305725097656,32971700
2015-05-08,40.72733962136085,41.09564180321521,40.70164518408948,40.898643493652344,35364900
2015-05-11,40.7273505372961,41.03569693659532,40.573177337646484,40.573177337646484,24609400
2015-05-12,40.12779870511182,40.8387090036433,39.7594963304861,40.55605697631836,29928300
2015-05-13,41.275514905509766,41.38686292745697,40.74447577117316,40.795867919921875,34184600
2015-05-14,41.13847104451998,41.81511961030289,41.13847104451998,41.729469299316406,32980900
2015-05-15,41.857945876827536,41.892207309071495,41.15560285257645,41.36973190307617,28642700
2015-05-18,41.09565488926358,41.30122025494127,40.77874474838816,41.1213493347168,24136500
2015-05-19,41.0006565100511,41.216177196164224,40.67306414635544,41.01789855957031,28574800
2015-05-20,40.854100733430144,41.31962620469481,40.750651724899555,41.01789855957031,25047900
2015-05-21,40.75926805742069,41.03513425192966,40.52650533919417,40.87995910644531,22410700
2015-05-22,40.776506021581994,40.819609493547304,40.3627067712636,40.43167495727539,25720600
2015-05-26,40.37133381752676,40.41443729416712,39.81959813534293,40.164432525634766,29581900
2015-05-27,40.36271601285852,41.181695322052384,40.190298796935885,41.04376220703125,27335600
2015-05-28,40.948918591628264,41.397201884524556,40.854088990821616,40.90581512451172,19283700
2015-05-29,40.888584622111814,41.0092756795407,40.164434988953815,40.39719772338867,36519600
2015-06-01,40.56962636544836,41.18170449414161,40.19030774821883,40.71617889404297,28837300
2015-06-02,40.45753624173223,40.81960935127986,40.190289454744146,40.44891357421875,21498300
2015-06-03,40.83686765721206,41.1558407105301,40.36272270129375,40.38858413696289,28002200
2015-06-04,40.33683644361224,40.65580601206109,39.828207694072155,39.96614074707031,27745500
2015-06-05,39.92306031980141,40.10409693970832,39.51788030407951,39.77650451660156,25438100
2015-06-08,39.91442532126435,40.02649698455753,39.37131234070356,39.423038482666016,22121600
2015-06-09,39.44888742408528,39.60406251227664,39.19026337329409,39.354061126708984,24406100
2015-06-10,39.474767410160396,40.371334202603386,39.3885571674729,40.18167495727539,28417400
2015-06-11,40.22477351044203,40.44891353682371,39.76787079017316,40.03511428833008,27347800
2015-06-12,39.84546836395242,40.06098906555132,39.569602128992614,39.629947662353516,23931000
2015-06-15,39.1816619156159,39.35407912452272,38.81096606747089,39.207523345947266,33254500
2015-06-16,39.095463161187276,39.86271980197177,39.05235966843405,39.5092658996582,27070300
2015-06-17,39.4230463418412,39.716154627559106,39.104076624278605,39.629947662353516,28704100
2015-06-18,39.845459395723246,40.345465600829485,39.80235263423779,40.2765007019043,32658300
2015-06-19,40.33683571745681,40.3713198022314,39.64717046488158,39.74199676513672,63837000
2015-06-22,39.94027896881817,40.276490576946934,39.79372325149494,39.854068756103516,20318100
2015-06-23,39.76787963171027,39.89719007578539,39.32821557153432,39.57822036743164,25896500
2015-06-24,39.3713127819594,39.871322294114165,39.26786378545936,39.34545135498047,34890900
2015-06-25,39.68165005637232,39.7075147634597,39.22474745702178,39.354061126708984,20616000
2015-06-26,39.35407926573276,39.89718903614863,38.81958558734527,39.01786422729492,49835300
2015-06-29,38.82819975431394,38.991994258775385,38.24198334344222,38.25060272216797,34081700
2015-06-30,38.54371156080235,38.55233422825378,37.87990757615776,38.06094741821289,35945400
2015-07-01,38.32818801224784,38.99199194662511,38.01783777917962,38.3195686340332,28343900
2015-07-02,38.34543126326651,38.578193945388314,37.983358172355224,38.276466369628906,21752000
2015-07-06,37.897160715003906,38.34544418475279,37.88854133361366,38.26785659790039,23034000
2015-07-07,38.22474211893523,38.35405582268887,37.34541748372914,38.19025802612305,36435800
2015-07-08,38.310956093829894,38.70751665678503,37.95750229909368,38.13854217529297,39785900
2015-07-09,38.578214917059896,38.983394986413316,38.3626941633333,38.37993621826172,32424700
2015-07-10,38.802343027791686,38.91441470579869,38.423027802686434,38.45751190185547,25465800
2015-07-13,38.77646802840565,39.32820026770011,38.75060660737108,39.25923538208008,28178300
2015-07-14,39.18165265329603,39.62131330791964,39.06096162216734,39.32820510864258,22880300
2015-07-15,39.3799334175172,39.56096997419463,39.164412767591465,39.44889831542969,26629600
2015-07-16,39.66442217114959,40.25063864941405,39.62994136369858,40.22477722167969,26271700
2015-07-17,40.12994302681116,40.3282216235332,39.879938291933094,40.19028854370117,29467100
